source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified,ID_group,name_group,ID_technique,name_technique
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1059.006,Python,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has used various types of scripting to perform operations, including Python scripts. The group was observed installing Python 2.7 on a victim.(Citation: US-CERT TA18-074A)",relationship--f35c994e-80a6-414a-ab81-1a2eb5fd0829,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1059.006,Command and Scripting Interpreter: Python
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1012,Query Registry,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has queried the Registry to identify victim information.(Citation: US-CERT TA18-074A),relationship--4d5240d1-508f-4cf0-bf38-9f9276894cbf,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1012,Query Registry
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has added the registry value ntdll to the Registry Run key to establish persistence.(Citation: US-CERT TA18-074A),relationship--c6d4f484-bb75-4012-b756-f043e962aaa6,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1021.001,Remote Desktop Protocol,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has moved laterally via RDP.(Citation: US-CERT TA18-074A),relationship--db5bc5e2-fb3d-42a7-8fbc-b0aff2be6f8f,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1021.001,Remote Services: Remote Desktop Protocol
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1114.002,Remote Email Collection,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has accessed email accounts using Outlook Web Access.(Citation: US-CERT TA18-074A),relationship--c4f902df-4b79-4bf7-b4b3-5873a316795b,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1114.002,Email Collection: Remote Email Collection
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1018,Remote System Discovery,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has likely obtained a list of hosts in the victim environment.(Citation: US-CERT TA18-074A),relationship--f5362c13-271a-486c-8665-996367599fd8,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1018,Remote System Discovery
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has used scheduled tasks to automatically log out of created accounts every 8 hours as well as to execute malicious files.(Citation: US-CERT TA18-074A),relationship--bed23143-48a0-4883-ae33-416d60c27b5d,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1053.005,Scheduled Task/Job: Scheduled Task
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has performed screen captures of victims, including by using a tool, scr.exe (which matched the hash of ScreenUtil).(Citation: US-CERT TA18-074A)(Citation: Symantec Dragonfly Sept 2017)(Citation: Gigamon Berserk Bear October 2021)",relationship--08b30f76-ca12-4d2c-9345-ee51bfd54e9f,7-Dec-21,8-Dec-21,G0035,Dragonfly,T1113,Screen Capture
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1003.002,Security Account Manager,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has dropped and executed SecretsDump to dump password hashes.(Citation: US-CERT TA18-074A),relationship--63759a0f-39e8-4d94-ab20-3bdba67ca502,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1003.002,OS Credential Dumping: Security Account Manager
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1584.004,Server,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has compromised legitimate websites to host C2 and malware modules.(Citation: Gigamon Berserk Bear October 2021),relationship--20aaed95-65ce-4a0f-9e25-4a4156889a84,8-Dec-21,18-Apr-22,G0035,Dragonfly,T1584.004,Compromise Infrastructure: Server
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has sent emails with malicious attachments to gain initial access.(Citation: Gigamon Berserk Bear October 2021),relationship--509eddb7-b86f-4831-953f-15017b5d987e,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1566.001,Phishing: Spearphishing Attachment
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1598.002,Spearphishing Attachment,attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has used spearphishing with Microsoft Office attachments to enable harvesting of user credentials.(Citation: US-CERT TA18-074A),relationship--6385d0af-765c-44f9-afab-ed3852f6a22f,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1598.002,Phishing for Information: Spearphishing Attachment
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1598.003,Spearphishing Link,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has used spearphishing with PDF attachments containing malicious links that redirected to credential harvesting websites.(Citation: US-CERT TA18-074A),relationship--bd2f28c5-7687-4d74-b3ad-42d2d62e4548,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1598.003,Phishing for Information: Spearphishing Link
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1016,System Network Configuration Discovery,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has used batch scripts to enumerate network information, including information about trusts, zones, and the domain.(Citation: US-CERT TA18-074A)",relationship--1aa94645-05e8-40ce-b8b7-c83a4e03d4e2,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1016,System Network Configuration Discovery
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) used the command <code>query user</code> on victim hosts.(Citation: US-CERT TA18-074A),relationship--e13ba463-59c5-4e50-9aeb-420ab5e677db,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1033,System Owner/User Discovery
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1221,Template Injection,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has injected SMB URLs into malicious Word spearphishing attachments to initiate [Forced Authentication](https://attack.mitre.org/techniques/T1187).(Citation: US-CERT TA18-074A),relationship--26c62507-1a2b-4235-b80c-d5f7f52d1c95,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1221,Template Injection
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has obtained and used tools such as [Mimikatz](https://attack.mitre.org/software/S0002), [CrackMapExec](https://attack.mitre.org/software/S0488), and [PsExec](https://attack.mitre.org/software/S0029).(Citation: Secureworks IRON LIBERTY July 2019)",relationship--9b363538-86e1-446a-a4f8-b3045a7e8f68,12-Oct-21,12-Oct-21,G0035,Dragonfly,T1588.002,Obtain Capabilities: Tool
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has compromised user credentials and used valid accounts for operations.(Citation: US-CERT TA18-074A)(Citation: Gigamon Berserk Bear October 2021)(Citation: CISA AA20-296A Berserk Bear December 2020),relationship--1896ca51-adf4-4a3b-be89-1aae18465741,7-Dec-21,10-Dec-21,G0035,Dragonfly,T1078,Valid Accounts
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1583.003,Virtual Private Server,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has acquired VPS infrastructure for use in malicious campaigns.(Citation: Gigamon Berserk Bear October 2021),relationship--ae28ef39-1e4f-41e5-9ffa-877030753852,8-Dec-21,18-Apr-22,G0035,Dragonfly,T1583.003,Acquire Infrastructure: Virtual Private Server
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1595.002,Vulnerability Scanning,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,technique,[Dragonfly](https://attack.mitre.org/groups/G0035) has scanned targeted systems for vulnerable Citrix and Microsoft Exchange services.(Citation: CISA AA20-296A Berserk Bear December 2020),relationship--c5d4cfac-aa9a-4dfb-a991-e81f70a937e2,10-Dec-21,10-Dec-21,G0035,Dragonfly,T1595.002,Active Scanning: Vulnerability Scanning
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has commonly created Web shells on victims' publicly accessible email and web servers, which they used to maintain access to a victim network and download additional malicious files.(Citation: US-CERT TA18-074A)",relationship--103489a6-af80-4d4d-8aa7-ca973713e8da,7-Dec-21,7-Dec-21,G0035,Dragonfly,T1505.003,Server Software Component: Web Shell
G0035,Dragonfly,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,"[Dragonfly](https://attack.mitre.org/groups/G0035) has used various types of scripting to perform operations, including batch scripts.(Citation: US-CERT TA18-074A)",relationship--b8b1f3a0-0202-4a2e-a234-f181d45d683a,6-Dec-21,6-Dec-21,G0035,Dragonfly,T1059.003,Command and Scripting Interpreter: Windows Command Shell
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1583.001,Domains,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,technique,"[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has registered domains to spoof targeted organizations by changing the top-level domain (TLD) to “.us”, “.co” or “.biz”.(Citation: Google EXOTIC LILY March 2022)",relationship--b73144e0-3101-4631-9bdc-4e74a9a7d278,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1583.001,Acquire Infrastructure: Domains
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1585.002,Email Accounts,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has created e-mail accounts to spoof targeted organizations.(Citation: Google EXOTIC LILY March 2022),relationship--88d72a6e-091f-48ff-9ad4-fd05d748d956,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1585.002,Establish Accounts: Email Accounts
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1589.002,Email Addresses,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has gathered targeted individuals' e-mail addresses through open source research and website contact forms.(Citation: Google EXOTIC LILY March 2022),relationship--cbf49a08-de8a-483a-9732-230f9cc93002,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1589.002,Gather Victim Identity Information: Email Addresses
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1203,Exploitation for Client Execution,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has used malicious documents containing exploits for CVE-2021-40444 affecting Microsoft MSHTML.(Citation: Google EXOTIC LILY March 2022),relationship--4f195e59-5f23-45d9-b48e-d0d0a0152b72,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1203,Exploitation for Client Execution
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,"[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has gained execution through victims clicking on malicious LNK files contained within ISO files, which can execute hidden DLLs within the ISO.(Citation: Google EXOTIC LILY March 2022)(Citation: Proofpoint Bumblebee April 2022)",relationship--736856d1-3ae3-4135-9dd4-7dfa6b55715b,18-Aug-22,17-Oct-22,G1011,EXOTIC LILY,T1204.002,User Execution: Malicious File
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has used malicious links to lure users into executing malicious payloads.(Citation: Google EXOTIC LILY March 2022),relationship--988fda8d-8374-4ff7-b70c-f2a654442808,19-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1204.001,User Execution: Malicious Link
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1597,Search Closed Sources,attack-pattern--a51eb150-93b1-484b-a503-e51453b127a4,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has searched for information on targeted individuals on business databases including RocketReach and CrunchBase.(Citation: Google EXOTIC LILY March 2022),relationship--a42c4b1f-e145-4bf2-bd5e-fe65ff3e1a24,19-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1597,Search Closed Sources
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1594,Search Victim-Owned Websites,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has used contact forms on victim websites to generate phishing e-mails.(Citation: Google EXOTIC LILY March 2022),relationship--93450717-845e-4cd8-b1ac-3a842251a331,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1594,Search Victim-Owned Websites
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1593.001,Social Media,attack-pattern--bbe5b322-e2af-4a5e-9625-a4e62bf84ed3,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has copied data from social media sites to impersonate targeted individuals.(Citation: Google EXOTIC LILY March 2022),relationship--c854c48c-f9b0-4e41-904d-df7fe6700e7f,19-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1593.001,Search Open Websites/Domains: Social Media
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1585.001,Social Media Accounts,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has established social media profiles to mimic employees of targeted companies.(Citation: Google EXOTIC LILY March 2022),relationship--4269e5cb-b2ad-4757-b0b0-bfd5e8b7dc38,19-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1585.001,Establish Accounts: Social Media Accounts
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) conducted an e-mail thread-hijacking campaign with malicious ISO attachments.(Citation: Google EXOTIC LILY March 2022)(Citation: Proofpoint Bumblebee April 2022),relationship--4ae86603-3199-4692-b37c-f26a7c7e3fc2,13-Oct-22,13-Oct-22,G1011,EXOTIC LILY,T1566.001,Phishing: Spearphishing Attachment
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has relied on victims to open malicious links in e-mails for execution.(Citation: Google EXOTIC LILY March 2022),relationship--6f23e808-aa3b-4ad8-b932-e294c8921fdb,18-Aug-22,17-Oct-22,G1011,EXOTIC LILY,T1566.002,Phishing: Spearphishing Link
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1566.003,Spearphishing via Service,attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317,technique,[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has used the e-mail notification features of legitimate file sharing services for spearphishing.(Citation: Google EXOTIC LILY March 2022),relationship--25527270-616e-4c53-a85a-03fc0b1e9a96,19-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1566.003,Phishing: Spearphishing via Service
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1608.001,Upload Malware,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,technique,"[EXOTIC LILY](https://attack.mitre.org/groups/G1011)  has uploaded malicious payloads to file-sharing services including TransferNow, TransferXL, WeTransfer, and OneDrive.(Citation: Google EXOTIC LILY March 2022)",relationship--db393f5e-8029-423c-bfbc-da48fc932cb0,18-Aug-22,19-Aug-22,G1011,EXOTIC LILY,T1608.001,Stage Capabilities: Upload Malware
G1011,EXOTIC LILY,intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,group,uses,T1102,Web Service,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,technique,"[EXOTIC LILY](https://attack.mitre.org/groups/G1011) has used file-sharing services including WeTransfer, TransferNow, and OneDrive to deliver payloads.(Citation: Google EXOTIC LILY March 2022)",relationship--9094f15c-c60c-4366-8c1b-22f21e1156b8,18-Aug-22,18-Aug-22,G1011,EXOTIC LILY,T1102,Web Service
G1006,Earth Lusca,intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,group,uses,T1560.001,Archive via Utility,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,technique,[Earth Lusca](https://attack.mitre.org/groups/G1006) has used WinRAR to compress stolen files into an archive prior to exfiltration.(Citation: TrendMicro EarthLusca 2022),relationship--d0a3d891-2555-45eb-8aaf-99b86372607b,18-Jul-22,9-Sep-22,G1006,Earth Lusca,T1560.001,Archive Collected Data: Archive via Utility
